domain,visits,pageviews,users,pageviews_per_session,avg_session_duration,exits
aviris.jpl.nasa.gov,1502,12769,751,8.50133155792277,168.52529960053263,2253
azeri.azerbaijan.usembassy.gov,1502,7511,1502,5.000665778961385,1010.6524633821572,2253
badgeofbravery.ncjrs.gov,1502,1502,1502,1.0,0.0,1502
bath.va.gov,1502,2253,1502,1.5,6.500665778961385,1502
belgium.usembassy.gov,1502,4507,1502,3.000665778961385,163.02463382157123,1502
beta.ngs.noaa.gov,1502,1502,1502,1.0,0.0,1502
blsconfidentialitytraining.bls.gov,1502,48822,1502,32.504660452729695,1112.667776298269,1502
bs.edit.usembassy.gov,1502,12769,751,8.50133155792277,386.55858854860185,1502
capstone.ndu.edu,1502,2253,2253,1.5,0.0,1502
carbon.nasa.gov,1502,12018,751,8.00133155792277,667.1005326231691,1502
careers.noaa.gov,1502,2253,2253,1.5,0.0,2253
carldperkins.jobcorps.gov,1502,1502,751,1.0,0.0,1502
carville.jobcorps.gov,1502,2253,751,1.5,395.55992010652466,751
cdaweb.sci.gsfc.nasa.gov,1502,22533,1502,15.001997336884154,893.6344873501997,1502
centralalabama.va.gov,1502,4507,2253,3.000665778961385,3.500665778961385,3004
cfda.symplicity.com,1502,11267,751,7.50133155792277,401.06058588548603,1502
cftt.nist.gov,1502,5258,2253,3.500665778961385,86.5133155792277,2253
cherp.research.va.gov,1502,1502,1502,1.0,104.51597869507323,751
cida.usgs.gov,1502,5258,1502,3.500665778961385,282.04260985352863,751
cit.nih.gov,1502,1502,1502,1.0,0.0,1502
cmgds.marine.usgs.gov,1502,2253,1502,1.5,343.051930758988,751
co2.jpl.nasa.gov,1502,2253,751,1.5,84.51264980026632,1502
communitysolutions.sites.usa.gov,1502,2253,751,1.5,768.6158455392809,1502
computersforlearning.gov,1502,3004,1502,2.0,33.004660452729695,1502
cotonou.usembassy.gov,1502,1502,751,1.0,186.52796271637817,751
cyprus.usembassy.gov,1502,3004,1502,2.0,65.50998668442077,1502
dakar.usembassy.gov,1502,3756,1502,2.500665778961385,0.0,2253
dawnblog.jpl.nasa.gov,1502,1502,1502,1.0,0.0,1502
deepseacoraldata.noaa.gov,1502,2253,1502,1.5,103.51531291611185,751
devglovis.cr.usgs.gov,1502,3004,751,2.0,70.51065246338216,1502
dfas.usajobs.gov,1502,1502,751,1.0,0.0,1502
dhc-europe.amedd.army.mil,1502,3004,1502,2.0,26.003994673768307,1502
directorsblog.blogs.census.gov,1502,1502,1502,1.0,11.00133155792277,1502
discovery.nasa.gov,1502,2253,1502,1.5,21.003328894806923,1502
diversity.defense.gov,1502,1502,1502,1.0,0.0,1502
eagnmncom1159.usps.com,1502,1502,1502,1.0,0.0,1502
eagnmncom11f0.usps.com,1502,1502,1502,1.0,0.0,1502
eagnmncom1bf8.usps.com,1502,1502,1502,1.0,0.0,1502
eagnmnmepd4a.usps.gov,1502,2253,1502,1.5,3.500665778961385,1502
eagnmnmepd4c.usps.gov,1502,1502,1502,1.0,0.0,1502
eagnmnmepd61.usps.gov,1502,2253,1502,1.5,7.50133155792277,1502
eagnmnmepd62.usps.gov,1502,2253,1502,1.5,8.00133155792277,1502
eagnmntwe4ed.usps.com,1502,1502,1502,1.0,0.0,1502
ec.msfc.nasa.gov,1502,5258,1502,3.500665778961385,603.5912117177097,751
edna.usgs.gov,1502,2253,751,1.5,4.000665778961385,1502
employeeorientation.nasa.gov,1502,1502,751,1.0,0.0,1502
eqip-prototype-staging.fr.cloud.gov,1502,5258,751,3.500665778961385,120.01797603195739,2253
erbil.usconsulate.gov,1502,2253,1502,1.5,3.500665778961385,1502
erma.noaa.gov,1502,1502,1502,1.0,325.04926764314246,751
es-faq.usps.com,1502,18027,9013,12.001997336884154,12.501997336884154,9764
esgf.esrl.noaa.gov,1502,1502,751,1.0,781.6178428761651,1502
estonia.usembassy.gov,1502,2253,751,1.5,62.50932090545939,1502
ethics.va.gov,1502,1502,1502,1.0,0.0,1502
europa.jpl.nasa.gov,1502,2253,751,1.5,547.0825565912118,1502
fara.gov,1502,3004,1502,2.0,101.01531291611185,1502
farallones.noaa.gov,1502,1502,1502,1.0,12.001997336884154,1502
fcsm.sites.usa.gov,1502,4507,751,3.000665778961385,8.00133155792277,1502
fettss.arc.nasa.gov,1502,1502,1502,1.0,0.0,1502
firearms-examiner.training.nij.gov,1502,3756,1502,2.500665778961385,203.5306258322237,1502
firstnet.usajobs.gov,1502,2253,1502,1.5,148.5226364846871,1502
fleta.gov,1502,15773,1502,10.50133155792277,163.52463382157123,1502
flightopportunities.nasa.gov,1502,1502,1502,1.0,0.0,1502
flinthills.jobcorps.gov,1502,1502,1502,1.0,0.0,1502
fmi.gov,1502,18027,1502,12.001997336884154,284.04260985352863,1502
forms.irs.gov,1502,35302,4507,23.503328894806923,131.51997336884153,3004
fpir.noaa.gov,1502,3004,1502,2.0,275.5412782956059,751
french.guinea.usembassy.gov,1502,6009,751,4.000665778961385,419.06324900133154,1502
ga.water.usgs.gov,1502,3756,3004,2.500665778961385,602.0905459387484,1502
galvestonlab.sefsc.noaa.gov,1502,2253,1502,1.5,9.50133155792277,1502
gameon.nasa.gov,1502,1502,1502,1.0,0.0,1502
geology.cr.usgs.gov,1502,2253,751,1.5,5.000665778961385,1502
gfl.usgs.gov,1502,1502,751,1.0,0.0,1502
gmao.gsfc.nasa.gov,1502,3756,1502,2.500665778961385,574.58655126498,1502
gomex.erma.noaa.gov,1502,6760,751,4.500665778961385,117.51797603195739,1502
grace.jpl.nasa.gov,1502,3756,1502,2.500665778961385,0.0,2253
grandjunction.va.gov,1502,1502,1502,1.0,0.0,1502
graysreef.noaa.gov,1502,1502,1502,1.0,0.0,1502
handbook.18f.gov,1502,1502,1502,1.0,0.0,1502
hcupnet.ahrq.gov,1502,60840,751,40.50599201065246,432.56524633821573,2253
history.defense.gov,1502,1502,1502,1.0,27.503994673768307,1502
homelandsecurity.noaa.gov,1502,1502,1502,1.0,0.0,1502
honeybeenet.gsfc.nasa.gov,1502,18778,1502,12.501997336884154,1109.1671105193077,1502
houston.hsrd.research.va.gov,1502,1502,1502,1.0,38.50599201065246,1502
hungarian.hungary.usembassy.gov,1502,6009,751,4.000665778961385,1098.6657789613848,0
icesat4.gsfc.nasa.gov,1502,1502,1502,1.0,0.0,1502
ilrs.cddis.eosdis.nasa.gov,1502,1502,1502,1.0,0.0,1502
innovation.ed.gov,1502,1502,1502,1.0,0.0,1502
invention.nasa.gov,1502,2253,1502,1.5,80.01198402130493,751
inventory.data.gov,1502,3004,1502,2.0,2.0,1502
irmadev.nps.gov,1502,20280,751,13.501997336884154,679.1025299600533,1502
is.usembassy.gov,1502,4507,1502,3.000665778961385,42.00665778961385,1502
isccp.giss.nasa.gov,1502,1502,1502,1.0,0.0,1502
isotopes.usgs.gov,1502,3004,1502,2.0,8.00133155792277,1502
itcd.gsfc.nasa.gov,1502,8262,751,5.500665778961385,1650.749001331558,0
jcsda.noaa.gov,1502,1502,1502,1.0,0.0,1502
keystonepipeline-xl.state.gov,1502,2253,1502,1.5,23.503328894806923,1502
km.nasa.gov,1502,1502,1502,1.0,0.0,1502
labornetcontentdev.opadev.dol.gov,1502,1502,1502,1.0,8.00133155792277,751
lance2.modaps.eosdis.nasa.gov,1502,2253,1502,1.5,26.503994673768307,1502
larc-exchange.larc.nasa.gov,1502,1502,1502,1.0,0.0,1502
law101.training.nij.gov,1502,105907,751,70.51065246338216,1636.7470039946738,1502
lca.usgs.gov,1502,2253,1502,1.5,54.507989347536615,1502
leavenworth.va.gov,1502,2253,1502,1.5,11.00133155792277,1502
lhcpub2.nlm.nih.gov,1502,16524,1502,11.00133155792277,305.5459387483356,1502
lisa.nasa.gov,1502,3756,1502,2.500665778961385,227.53462050599202,1502
losangeles.jobcorps.gov,1502,1502,751,1.0,33.50532623169108,1502
lunarscience.nasa.gov,1502,1502,1502,1.0,243.03661784287615,751
m.usps.com,1502,2253,1502,1.5,9.00133155792277,751
maptis.nasa.gov,1502,1502,1502,1.0,7.50133155792277,1502
maputo.usembassy.gov,1502,1502,1502,1.0,8.50133155792277,1502
marine.usgs.gov,1502,4507,2253,3.000665778961385,36.50532623169108,1502
marsoweb.nas.nasa.gov,1502,1502,1502,1.0,0.0,1502
mchb.tvisdata.hrsa.gov,1502,3004,1502,2.0,180.02729693741676,1502
mepi.state.gov,1502,1502,1502,1.0,0.0,1502
ml.usembassy.gov,1502,1502,1502,1.0,0.0,1502
mms.gsfc.nasa.gov,1502,1502,1502,1.0,0.0,1502
moneyfactory.com,1502,1502,1502,1.0,0.0,1502
morocco.usembassy.gov,1502,1502,1502,1.0,0.0,1502
moscow.usembassy.gov,1502,1502,1502,1.0,16.00266311584554,1502
myrtk.epa.gov,1502,10516,1502,7.00133155792277,14.501997336884154,1502
nagb.org,1502,3004,1502,2.0,72.01065246338216,1502
navsea.usajobs.gov,1502,1502,751,1.0,0.0,1502
nccs.nasa.gov,1502,1502,1502,1.0,0.0,1502
ncpw.gov,1502,1502,1502,1.0,19.00266311584554,1502
ncr.larc.nasa.gov,1502,7511,751,5.000665778961385,454.5685752330226,1502
nepassisttool.epa.gov,1502,16524,3756,11.00133155792277,916.1384820239681,6760
nesdisia.noaa.gov,1502,1502,1502,1.0,0.0,1502
newfrontiers.larc.nasa.gov,1502,2253,1502,1.5,12.501997336884154,1502
nhc.fns.usda.gov,1502,1502,751,1.0,0.0,1502
nicaragua.usembassy.gov,1502,14271,1502,9.50133155792277,428.06458055925435,1502
nisar.jpl.nasa.gov,1502,2253,751,1.5,6.500665778961385,1502
nj.usgs.gov,1502,1502,751,1.0,0.0,1502
nm.water.usgs.gov,1502,1502,1502,1.0,0.0,1502
ntlsearch.bts.gov,1502,2253,1502,1.5,6.500665778961385,1502
ocrcas.ed.gov,1502,23285,2253,15.50266311584554,13.001997336884154,3756
oman.usembassy.gov,1502,1502,1502,1.0,0.0,1502
ozoneaq.gsfc.nasa.gov,1502,9764,751,6.500665778961385,339.55126498002664,3004
pa.water.usgs.gov,1502,6009,2253,4.000665778961385,106.51597869507323,751
pclob.gov,1502,2253,751,1.5,22.503328894806923,1502
people.mil,1502,1502,1502,1.0,0.0,1502
peoplesgarden.usda.gov,1502,19529,1502,13.001997336884154,117.51797603195739,751
phs-nurse.org,1502,3004,1502,2.0,44.50665778961385,1502
pivot.jobcorps.gov,1502,1502,751,1.0,0.0,1502
poes.gsfc.nasa.gov,1502,6760,1502,4.500665778961385,739.6118508655127,1502
prdp2fs.ess.usda.gov,1502,3004,1502,2.0,242.03661784287615,751
pribilof.noaa.gov,1502,13520,751,9.00133155792277,59.508655126498006,1502
prodpx-promotool.usps.com,1502,1502,1502,1.0,0.0,1502
professionalstandards.fns.usda.gov,1502,9013,1502,6.000665778961385,486.5732356857523,751
publicdebt.treas.gov,1502,3004,751,2.0,28.003994673768307,1502
register.training.nij.gov,1502,12769,751,8.50133155792277,315.5472703062583,751
registration.jpl.nasa.gov,1502,3756,2253,2.500665778961385,0.0,2253
samate.nist.gov,1502,8262,1502,5.500665778961385,503.5758988015979,2253
samtcatwe166.usps.com,1502,1502,1502,1.0,0.0,1502
saturn-archive.jpl.nasa.gov,1502,14271,2253,9.50133155792277,305.5459387483356,1502
sci.va.gov,1502,2253,751,1.5,27.503994673768307,1502
seafood.nmfs.noaa.gov,1502,1502,1502,1.0,0.0,1502
search.foodsafety.gov,1502,9764,5258,6.500665778961385,512.0772303595206,2253
sedupdate.gsfc.nasa.gov,1502,18778,1502,12.501997336884154,386.55858854860185,751
service.ncddc.noaa.gov,1502,1502,1502,1.0,50.50732356857523,751
services.nationalmap.gov,1502,6760,1502,4.500665778961385,144.5219707057257,1502
sharepoint.ba.ssa.gov,1502,2253,751,1.5,120.51797603195739,1502
sheridan.va.gov,1502,2253,1502,1.5,784.6185086551264,1502
shreveport.jobcorps.gov,1502,2253,1502,1.5,0.0,1502
si.ksc.nasa.gov,1502,2253,1502,1.5,1.0,1502
sis.nlm.nih.gov,1502,1502,1502,1.0,0.0,1502
smap.jpl.nasa.gov,1502,3756,2253,2.500665778961385,41.00599201065246,1502
smartamerica.org,1502,1502,1502,1.0,0.0,1502
solc.gsfc.nasa.gov,1502,2253,1502,1.5,142.52130492676432,1502
spanish.paraguay.usembassy.gov,1502,2253,1502,1.5,123.51864181091878,1502
specsintact.ksc.nasa.gov,1502,1502,1502,1.0,0.0,1502
ssaiphiladelphia.usajobs.gov,1502,9764,3756,6.500665778961385,16.00266311584554,3004
ssaiseattle.usajobs.gov,1502,11267,2253,7.50133155792277,188.52862849533955,1502
ssd.wrh.noaa.gov,1502,3004,1502,2.0,252.03794940079894,1502
staging-ecosystems.cr.usgs.gov,1502,33049,751,22.003328894806923,818.1231691078561,2253
staging.waterdata.usgs.gov,1502,1502,1502,1.0,0.0,1502
sudan.usembassy.gov,1502,1502,1502,1.0,0.0,1502
t.cdc.gov,1502,1502,1502,1.0,9.50133155792277,751
tess.gsfc.nasa.gov,1502,3004,1502,2.0,146.5219707057257,751
thunderbay.noaa.gov,1502,7511,1502,5.000665778961385,71.01065246338216,1502
topotools.cr.usgs.gov,1502,5258,2253,3.500665778961385,1271.6917443408788,2253
trc.nist.gov,1502,2253,1502,1.5,11.00133155792277,1502
tsunami.coast.noaa.gov,1502,2253,1502,1.5,0.0,2253
tsunamiready.noaa.gov,1502,1502,1502,1.0,0.0,1502
tulsa.jobcorps.gov,1502,1502,1502,1.0,0.0,1502
tuscaloosa.va.gov,1502,1502,1502,1.0,8.50133155792277,751
uas.usgs.gov,1502,1502,751,1.0,47.50732356857523,751
ukrainian.ukraine.usembassy.gov,1502,2253,2253,1.5,0.0,1502
umbra.nascom.nasa.gov,1502,2253,1502,1.5,11.501997336884154,1502
useiti.doi.gov,1502,4507,1502,3.000665778961385,407.5612516644474,1502
utahfireinfo.gov,1502,2253,1502,1.5,7.50133155792277,1502
vdatum.noaa.gov,1502,5258,1502,3.500665778961385,60.00932090545939,1502
veterinarycorps.amedd.army.mil,1502,3004,2253,2.0,0.0,3004
visn12.va.gov,1502,2253,2253,1.5,25.003994673768307,1502
visn23.va.gov,1502,1502,1502,1.0,0.0,1502
visn8.va.gov,1502,6009,3004,4.000665778961385,0.0,2253
w2.weather.gov,1502,6760,2253,4.500665778961385,410.0619174434088,1502
water.noaa.gov,1502,2253,1502,1.5,4.000665778961385,1502
wicnss.fns.usda.gov,1502,3756,2253,2.500665778961385,7.00133155792277,2253
wizard.gov,1502,5258,1502,3.500665778961385,219.03328894806924,1502
wmdcenter.ndu.edu,1502,1502,1502,1.0,0.0,1502
woodshole.er.usgs.gov,1502,3004,2253,2.0,12.501997336884154,2253
zh-reg.usps.com,1502,1502,1502,1.0,23.003328894806923,751
zh-store.usps.com,1502,1502,1502,1.0,33.004660452729695,751
